"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Air New Zealand","Vancouver International Airport","YYZ","2023-06-06 14:00",38,10,"Domestic"
"Austrian","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 14:00",39,17,"Domestic"
"Westjet","St. John's International Airport","YYZ","2023-06-06 14:05",10,50,"Domestic"
"United Airlines","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 14:05",11,83,"International"
"Delta Air Lines","Edmonton International Airport","YYZ","2023-06-06 14:15",27,20,"Domestic"
"Air Canada","John Glenn Columbus International Airport","YYZ","2023-06-06 14:15",4,179,"International"
"Air Canada","Baltimore-Washington International Airport","YYZ","2023-06-06 14:15",5,179,"International"
"Air Canada","Cincinnati/Northern Kentucky International Airport","YYZ","2023-06-06 14:15",4,179,"International"
"Lufthansa Cargo","Windsor Airport","YYZ","2023-06-06 14:15",5,16,"Domestic"
"Lufthansa","Windsor Airport","YYZ","2023-06-06 14:15",5,16,"Domestic"
"Emirates","Regina International Airport","YYZ","2023-06-06 14:25",6,21,"Domestic"
"Air Canada rouge","Charlottetown Airport","YYZ","2023-06-06 14:25",5,33,"Domestic"
"Aeromexico","John F. Kennedy International Airport","YYZ","2023-06-06 14:30",13,7,"International"
"Emirates","Timmins/Victor M. Power Airport","YYZ","2023-06-06 14:30",5,21,"Domestic"
"Delta Air Lines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 14:30",25,20,"Domestic"
"Air Transat","Fort Lauderdale-Hollywood International Airport","YYZ","2023-06-06 14:30",5,29,"International"
"United Airlines","La Guardia Airport","YYZ","2023-06-06 14:30",37,83,"International"
"Emirates","Dubai International Airport","YYZ","2023-06-06 14:30",3,21,"International"
"Egyptair","Calgary International Airport","YYZ","2023-06-06 14:40",36,7,"Domestic"
"Swoop","Norman Manley International Airport","YYZ","2023-06-06 14:40",2,7,"International"
"United Airlines","Washington Dulles International Airport","YYZ","2023-06-06 14:45",10,83,"International"
"Republic Airline","Newark Liberty International Airport","YYZ","2023-06-06 14:45",27,6,"International"
"Westjet","La Guardia Airport","YYZ","2023-06-06 14:50",37,50,"International"
"Lufthansa Cargo","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 14:50",25,16,"Domestic"
"Lufthansa","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 14:50",25,16,"Domestic"
"All Nippon Airways","Chicago O'Hare International Airport","YYZ","2023-06-06 15:00",26,5,"International"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 15:00",39,179,"Domestic"
"Virgin Atlantic","Calgary International Airport","YYZ","2023-06-06 15:00",36,5,"Domestic"
"Delta Air Lines","Vancouver International Airport","YYZ","2023-06-06 15:00",38,20,"Domestic"
"TAP Portugal","Logan International Airport","YYZ","2023-06-06 14:50",8,6,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 15:10",26,179,"Domestic"
"Air Wisconsin","Chicago O'Hare International Airport","YYZ","2023-06-06 15:14",26,3,"International"
"Air Canada rouge","Greater Moncton International Airport","YYZ","2023-06-06 15:15",4,33,"Domestic"
"Korean Air","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 15:25",39,7,"Domestic"
NA,"La Guardia Airport","YYZ","2023-06-06 15:29",37,2,"International"
"Emirates","Halifax Stanfield International Airport","YYZ","2023-06-06 15:30",21,21,"Domestic"
"American Airlines","Philadelphia International Airport","YYZ","2023-06-06 15:35",12,20,"International"
"Sunwing Airlines","Frank Pais International Airport","YYZ","2023-06-06 15:40",2,11,"International"
"Westjet","Nashville International Airport","YYZ","2023-06-06 15:45",6,50,"International"
"Republic Airline","Newark Liberty International Airport","YYZ","2023-06-06 15:45",27,6,"International"
"Air Canada rouge","Jean Lesage International Airport","YYZ","2023-06-06 15:50",9,33,"Domestic"
"Air Canada rouge","Fredericton International Airport","YYZ","2023-06-06 14:35",3,33,"Domestic"
"Westjet","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 15:50",26,50,"Domestic"
"United Airlines","Los Angeles International Airport","YYZ","2023-06-06 15:55",9,83,"International"
"Air Canada","George Bush Intercontinental Airport","YYZ","2023-06-06 15:55",6,179,"International"
"Jetstream International Airlines","Charlotte Douglas International Airport","YYZ","2023-06-06 15:59",8,6,"International"
"Lufthansa Cargo","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 16:00",39,16,"Domestic"
"Lufthansa","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 16:00",39,16,"Domestic"
"Delta Air Lines","Saskatoon John G. Diefenbaker International Airport","YYZ","2023-06-06 16:00",8,20,"Domestic"
"Jazz Aviation","Chicago O'Hare International Airport","YYZ","2023-06-06 16:00",26,41,"International"
"Jazz Aviation","La Guardia Airport","YYZ","2023-06-06 16:00",37,41,"International"
"Lufthansa Cargo","London International Airport","YYZ","2023-06-06 16:05",6,16,"Domestic"
"Lufthansa","London International Airport","YYZ","2023-06-06 16:05",6,16,"Domestic"
"United Airlines","Thunder Bay International Airport","YYZ","2023-06-06 16:05",6,83,"Domestic"
"United Airlines","Lambert-St. Louis International Airport","YYZ","2023-06-06 16:05",4,83,"International"
"Austrian","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 16:10",26,17,"Domestic"
"Austrian","Halifax Stanfield International Airport","YYZ","2023-06-06 16:10",21,17,"Domestic"
"Austrian","Calgary International Airport","YYZ","2023-06-06 16:10",36,17,"Domestic"
"Air Canada","Ben Gurion International Airport","YYZ","2023-06-06 16:10",2,179,"International"
"Air Canada","Vancouver International Airport","YYZ","2023-06-06 16:15",38,179,"Domestic"
"United Airlines","Denver International Airport","YYZ","2023-06-06 16:18",7,83,"International"
"Air Canada","Orlando International Airport","YYZ","2023-06-06 16:25",9,179,"International"
"Virgin Atlantic","Calgary International Airport","YYZ","2023-06-06 16:30",36,5,"Domestic"
"United Airlines","San Francisco International Airport","YYZ","2023-06-06 16:30",8,83,"International"
"United Airlines","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 16:30",15,83,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-06 16:30",27,179,"International"
"SAS","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 16:30",39,9,"Domestic"
"United Airlines","Ronald Reagan Washington National Airport","YYZ","2023-06-06 16:30",9,83,"International"
"Air Canada","North Bay/Jack Garland Airport","YYZ","2023-06-06 16:30",2,179,"Domestic"
"Sunwing Airlines","Juan Gualberto Gomez International Airport","YYZ","2023-06-06 16:30",3,11,"International"
"Air Canada","Edmonton International Airport","YYZ","2023-06-06 16:40",27,179,"Domestic"
"Air France","John F. Kennedy International Airport","YYZ","2023-06-06 16:44",13,14,"International"
"Sunwing Airlines","Puerto Plata Airport","YYZ","2023-06-06 16:45",3,11,"International"
"Air Canada","Dallas/Fort Worth International Airport","YYZ","2023-06-06 16:45",8,179,"International"
"United Airlines","Frankfurt Airport","YYZ","2023-06-06 16:50",6,83,"International"
"United Airlines","St. John's International Airport","YYZ","2023-06-06 16:50",10,83,"Domestic"
"Jazz Aviation","Windsor Airport","YYZ","2023-06-06 16:50",5,41,"Domestic"
"Jazz Aviation","Nashville International Airport","YYZ","2023-06-06 16:50",6,41,"International"
"Jazz Aviation","Pittsburgh International Airport","YYZ","2023-06-06 16:55",3,41,"International"
"Lufthansa Cargo","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 17:00",39,16,"Domestic"
"Lufthansa","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 17:00",39,16,"Domestic"
"Westjet","Edmonton International Airport","YYZ","2023-06-06 17:00",27,50,"Domestic"
"Air France","Amsterdam Airport Schiphol","YYZ","2023-06-06 17:00",4,14,"International"
"SAS","Stockholm Arlanda Airport","YYZ","2023-06-06 17:00",1,9,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 17:10",26,179,"Domestic"
"United Airlines","La Guardia Airport","YYZ","2023-06-06 17:10",37,83,"International"
"Westjet","La Guardia Airport","YYZ","2023-06-06 17:15",37,50,"International"
"Avianca","Aeropuerto Internacional El Salvador","YYZ","2023-06-06 17:15",2,14,"International"
"Qantas Airways","Dallas/Fort Worth International Airport","YYZ","2023-06-06 17:28",8,7,"International"
"Lufthansa Cargo","Munich International Airport","YYZ","2023-06-06 17:30",3,16,"International"
"Lufthansa","Munich International Airport","YYZ","2023-06-06 17:30",3,16,"International"
"Etihad","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 17:30",39,2,"Domestic"
"Air New Zealand","Chicago O'Hare International Airport","YYZ","2023-06-06 17:30",26,10,"International"
"Air France","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 17:35",25,14,"Domestic"
"Flair Airlines","Charlottetown Airport","YYZ","2023-06-06 17:40",5,21,"Domestic"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 17:40",27,83,"International"
"United Airlines","Logan International Airport","YYZ","2023-06-06 17:30",8,83,"International"
"TAP Portugal","Lisbon Humberto Delgado Airport","YYZ","2023-06-06 17:40",4,6,"International"
"Westjet","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 17:45",11,50,"International"
"American Airlines","Philadelphia International Airport","YYZ","2023-06-06 17:50",12,20,"International"
"United Airlines","Vienna International Airport","YYZ","2023-06-06 17:50",2,83,"International"
"Aer Lingus","Dublin Airport","YYZ","2023-06-06 17:50",4,6,"International"
"Sunwing Airlines","Abel Santamaria Airport","YYZ","2023-06-06 17:50",1,11,"International"
"Lufthansa Cargo","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 17:55",25,16,"Domestic"
"Lufthansa","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 17:55",25,16,"Domestic"
"Air Canada rouge","Fort Lauderdale-Hollywood International Airport","YYZ","2023-06-06 17:55",5,33,"International"
"Korean Air","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 17:55",15,7,"International"
"American Airlines","Miami International Airport","YYZ","2023-06-06 17:55",7,20,"International"
"Westjet","Halifax Stanfield International Airport","YYZ","2023-06-06 17:55",21,50,"Domestic"
"Jazz Aviation","London International Airport","YYZ","2023-06-06 18:00",6,41,"Domestic"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 18:00",39,179,"Domestic"
"Avianca","Regina International Airport","YYZ","2023-06-06 18:00",6,14,"Domestic"
"Flair Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 18:05",25,21,"Domestic"
"Air Canada","Ronald Reagan Washington National Airport","YYZ","2023-06-06 18:10",9,179,"International"
"Air Canada","La Guardia Airport","YYZ","2023-06-06 18:10",37,179,"International"
"Air Canada","Eleftherios Venizelos International Airport","YYZ","2023-06-06 18:10",2,179,"International"
"Avianca","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 18:10",26,14,"Domestic"
"Westjet","Vancouver International Airport","YYZ","2023-06-06 18:15",38,50,"Domestic"
"Lynx Air","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 18:15",25,8,"Domestic"
"Lufthansa Cargo","Frankfurt Airport","YYZ","2023-06-06 18:20",6,16,"International"
"Lufthansa","Frankfurt Airport","YYZ","2023-06-06 18:20",6,16,"International"
"Avianca","Halifax Stanfield International Airport","YYZ","2023-06-06 18:25",21,14,"Domestic"
"Delta Air Lines","Paris Charles de Gaulle Airport","YYZ","2023-06-06 18:25",5,20,"International"
"Air Canada","Salt Lake City International Airport","YYZ","2023-06-06 18:25",2,179,"International"
"Air Canada","Seattle-Tacoma International Airport","YYZ","2023-06-06 18:25",3,179,"International"
"Air Canada","Timmins/Victor M. Power Airport","YYZ","2023-06-06 18:25",5,179,"Domestic"
"Air Canada","Baltimore-Washington International Airport","YYZ","2023-06-06 18:25",5,179,"International"
"United Airlines","Jean Lesage International Airport","YYZ","2023-06-06 18:30",9,83,"Domestic"
"United Airlines","George Bush Intercontinental Airport","YYZ","2023-06-06 18:30",6,83,"International"
"Jazz Aviation","Newark Liberty International Airport","YYZ","2023-06-06 18:30",27,41,"International"
"Air Canada","Los Angeles International Airport","YYZ","2023-06-06 18:30",9,179,"International"
"United Airlines","Chicago O'Hare International Airport","YYZ","2023-06-06 18:30",26,83,"International"
"GOL Linhas Aereas Inteligentes","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 18:30",39,3,"Domestic"
"Air France","Edmonton International Airport","YYZ","2023-06-06 18:30",27,14,"Domestic"
"Austrian","London Heathrow Airport","YYZ","2023-06-06 18:35",6,17,"International"
"Air Canada","Cincinnati/Northern Kentucky International Airport","YYZ","2023-06-06 18:45",4,179,"International"
"Air Canada","Orlando International Airport","YYZ","2023-06-06 18:50",9,179,"International"
"Westjet","La Guardia Airport","YYZ","2023-06-06 18:50",37,50,"International"
"Jazz Aviation","Washington Dulles International Airport","YYZ","2023-06-06 18:50",10,41,"International"
"United Airlines","Denver International Airport","YYZ","2023-06-06 18:55",7,83,"International"
"Air New Zealand","San Francisco International Airport","YYZ","2023-06-06 18:55",8,10,"International"
"United Airlines","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 19:00",11,83,"International"
"Aer Lingus","Vancouver International Airport","YYZ","2023-06-06 19:00",38,6,"Domestic"
"Air Canada","Minneapolis-St Paul International Airport","YYZ","2023-06-06 19:05",12,179,"International"
"Air Canada","Edinburgh Airport","YYZ","2023-06-06 19:05",1,179,"International"
"Westjet","Minneapolis-St Paul International Airport","YYZ","2023-06-06 19:09",12,50,"International"
"Jazz Aviation","John Glenn Columbus International Airport","YYZ","2023-06-06 19:10",4,41,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-06 19:10",27,179,"International"
"Air Canada","Calgary International Airport","YYZ","2023-06-06 19:15",36,179,"Domestic"
"Austrian","Philadelphia International Airport","YYZ","2023-06-06 19:15",12,17,"International"
"Air Canada","Cleveland Hopkins International Airport","YYZ","2023-06-06 19:15",5,179,"International"
"Air Transat","Glasgow International Airport","YYZ","2023-06-06 19:15",2,29,"International"
"Air Transat","London Gatwick Airport","YYZ","2023-06-06 19:15",3,29,"International"
"Air Canada","San Diego International Airport","YYZ","2023-06-06 19:20",3,179,"International"
"Air Canada","La Guardia Airport","YYZ","2023-06-06 19:25",37,179,"International"
