"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"United Airlines","San Francisco International Airport","YYZ","2023-08-08 16:30",4,31,"International"
"Sunwing Airlines","Juan Gualberto Gomez International Airport","YYZ","2023-08-08 16:30",1,4,"International"
"Delta Air Lines","John F. Kennedy International Airport","YYZ","2023-08-08 16:40",5,10,"International"
"Jazz Aviation","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-08-08 16:40",6,30,"International"
"Sunwing Airlines","Puerto Plata Airport","YYZ","2023-08-08 16:45",2,4,"International"
"Jazz Aviation","Windsor Airport","YYZ","2023-08-08 16:50",2,30,"Domestic"
"United Airlines","Frankfurt Airport","YYZ","2023-08-08 16:50",2,31,"International"
"Austrian","Edmonton International Airport","YYZ","2023-08-08 16:55",12,9,"Domestic"
"United Airlines","Pittsburgh International Airport","YYZ","2023-08-08 16:55",1,31,"International"
"United Airlines","St. John's International Airport","YYZ","2023-08-08 17:00",4,31,"Domestic"
"Air France","Amsterdam Airport Schiphol","YYZ","2023-08-08 17:00",1,3,"International"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 17:00",13,81,"Domestic"
"SAS","Stockholm Arlanda Airport","YYZ","2023-08-08 17:00",1,3,"International"
"United Airlines","La Guardia Airport","YYZ","2023-08-08 17:10",17,31,"International"
"Austrian","Ottawa Macdonald-Cartier International Airport","YYZ","2023-08-08 17:10",11,9,"Domestic"
"Avianca","Aeropuerto Internacional El Salvador","YYZ","2023-08-08 17:15",1,2,"International"
"Endeavor Air","La Guardia Airport","YYZ","2023-08-08 17:16",17,6,"International"
"SAS","Logan International Airport","YYZ","2023-08-08 17:15",3,3,"International"
"Alaska Airlines","Dallas/Fort Worth International Airport","YYZ","2023-08-08 17:28",3,1,"International"
"SAS","Calgary International Airport","YYZ","2023-08-08 17:30",19,3,"Domestic"
"Air Canada","Fort Lauderdale-Hollywood International Airport","YYZ","2023-08-08 17:30",3,81,"International"
"Aer Lingus","Chicago O'Hare International Airport","YYZ","2023-08-08 17:30",11,3,"International"
"Croatia Airlines","Munich International Airport","YYZ","2023-08-08 17:30",1,1,"International"
"Avianca","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 17:30",13,2,"Domestic"
"KLM Royal Dutch Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 17:35",12,6,"Domestic"
"United Airlines","Newark Liberty International Airport","YYZ","2023-08-08 17:40",13,31,"International"
"TAP Portugal","Lisbon Humberto Delgado Airport","YYZ","2023-08-08 17:40",1,5,"International"
"Lynx Air","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 16:30",12,4,"Domestic"
"Air France","Detroit Metropolitan Wayne County Airport","YYZ","2023-08-08 17:45",4,3,"International"
"Qatar Airways","Philadelphia International Airport","YYZ","2023-08-08 17:50",6,2,"International"
"Lufthansa Cargo","Vienna International Airport","YYZ","2023-08-08 17:50",1,10,"International"
"Lufthansa","Vienna International Airport","YYZ","2023-08-08 17:50",1,10,"International"
"British Airways","Dublin Airport","YYZ","2023-08-08 17:50",1,3,"International"
"LATAM Airlines Chile","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-08-08 17:55",6,1,"International"
"American Airlines","Miami International Airport","YYZ","2023-08-08 17:59",2,5,"International"
"Azul","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 18:00",13,2,"Domestic"
"Lufthansa Cargo","London International Airport","YYZ","2023-08-08 18:00",4,10,"Domestic"
"Lufthansa","London International Airport","YYZ","2023-08-08 18:00",4,10,"Domestic"
"Lufthansa Cargo","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 18:00",12,10,"Domestic"
"Lufthansa","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 18:00",12,10,"Domestic"
"Air Canada rouge","Regina International Airport","YYZ","2023-08-08 18:00",3,13,"Domestic"
"Sunwing Airlines","Abel Santamaria Airport","YYZ","2023-08-08 18:00",1,4,"International"
